"District","County Number","County Name"," License Type Code"," License Number","Business (DBA-Does Business As) Name","Location Address","Location City"," Location Zip Code","Inspection Number","Visit Number","Inspection Class","Inspection Type","Inspection Disposition","Inspection Date","Number of Critical Violations","Number of Noncritical Violations"," Number of Total Violations","Number of High Priority Violations","Number of Intermediate Violations","Number of Basic Violations","PDA Status","Violation 01","Violation 02","Violation 03","Violation 04","Violation 05","Violation 06","Violation 07","Violation 08","Violation 09","Violation 10","Violation 11","Violation 12","Violation 13","Violation 14","Violation 15","Violation 16","Violation 17","Violation 18","Violation 19","Violation 20","Violation 21","Violation 22","Violation 23","Violation 24","Violation 25","Violation 26","Violation 27","Violation 28","Violation 29","Violation 30","Violation 31","Violation 32","Violation 33","Violation 34","Violation 35","Violation 36","Violation 37","Violation 38","Violation 39","Violation 40","Violation 41","Violation 42","Violation 43","Violation 44","Violation 45","Violation 46","Violation 47","Violation 48","Violation 49","Violation 50","Violation 51","Violation 52","Violation 53","Violation 54","Violation 55","Violation 56","Violation 57","Violation 58","License ID","Inspection Visit ID"
"D3","62","Pinellas","2010","6218413","TREEHOUSE BBQ","229 62 AVE N","ST. PETERSBURG","33702","3726928","1","Food","Routine - Food","Warning Issued","07/23/2026","","","2","1","0","1","Y","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9797715","13765421"
"D3","62","Pinellas","2010","6218420","PAJANOS PIZZA AND SUBS","17307 GULF BLVD UNIT B103","NORTH REDINGTON BCH","33708","3754351","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","6","1","3","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","8431289","13792853"
"D3","62","Pinellas","2010","6218424","GRAIN AND BERRY CAFE","2164 GULF TO BAY BLVD","CLEARWATER","33765","3739023","1","Food","Routine - Food","Inspection Completed - No Further Action","07/20/2026","","","9","2","2","5","Y","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8541078","13777524"
"D3","62","Pinellas","2010","6218425","MARCOS PIZZA #8615","3163 CURLEW RD STE 2","OLDSMAR","34677","3744115","1","Food","Routine - Food","Warning Issued","07/27/2026","","","3","0","1","2","Y","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8315796","13782617"
"D3","62","Pinellas","2010","6218442","TORCHY'S TACOS","2314 TYRONE BLVD N","ST. PETERSBURG","33710","3711848","1","Food","Routine - Food","Administrative complaint recommended","07/10/2026","","","6","0","3","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8615281","13750341"
"D3","62","Pinellas","2010","6218445","BURGER MONGER","1530 PASADENA AVE S STE 207","PASADENA","33707","3755861","1","Food","Complaint Full","Inspection Completed - No Further Action","07/08/2026","","","13","3","4","6","Y","1","0","0","0","0","1","0","1","0","0","0","1","0","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9938798","13841255"
"D3","62","Pinellas","2010","6218447","CAFE RIVIERA","116 8 AVE","ST.PETE BEACH","33706","3701344","1","Food","Complaint Full","Warning Issued","07/09/2026","","","8","4","1","3","Y","0","0","2","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9939644","13724589"
"D3","62","Pinellas","2010","6218447","CAFE RIVIERA","116 8 AVE","ST.PETE BEACH","33706","3701344","2","Food","Complaint Full","Call Back - Complied","07/14/2026","","","6","3","0","3","Y","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9939644","13841927"
"D3","62","Pinellas","2010","6218469","ROSATI'S PIZZA","10443 ULMERTON RD UNIT 7","LARGO","33771","3759566","1","Food","Complaint Full","Warning Issued","07/21/2026","","","11","1","5","5","Y","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","8737941","13853388"
"D3","62","Pinellas","2010","6218470","MAD BEACH POKE ","13999 GULF BLVD UNIT C1","MADEIRA BEACH","33708","3744273","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8481649","13782775"
"D3","62","Pinellas","2010","6218473","RITA'S ICE CUSTARD HAPPINESS","32836 US HWY 19 ","PALM HARBOR ","34684","3718135","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8673530","13756628"
"D3","62","Pinellas","2010","6218487","KEYS JAM-ROCK GRILL","40168 US HWY 19 N ","TARPON SPRINGS ","34689","3705653","1","Food","Routine - Food","Inspection Completed - No Further Action","07/29/2026","","","3","1","0","2","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8531179","13744135"
"D3","62","Pinellas","2010","6218490","LAKAZBA CAFE","300 STATE ST E STE 110","OLDSMAR","34677","3731360","1","Food","Routine - Food","Warning Issued","07/30/2026","","","4","0","3","1","Y","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8688255","13769853"
"D3","62","Pinellas","2010","6218492","JOSEPH'S TEA ROOM","25028 US 19 N ","CLEARWATER ","33763","3750483","1","Food","Routine - Food","Inspection Completed - No Further Action","07/28/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8539583","13788985"
"D3","62","Pinellas","2010","6218493","ZAXBYS","3700 34TH STREET S","ST. PETERSBURG","33711","3756058","1","Food","Complaint Full","Inspection Completed - No Further Action","07/14/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9040605","13843125"
"D3","62","Pinellas","2010","6218496","PLAYA BOWLS","4655 GULF BLVD UNIT 104","ST.PETE BEACH","33706","3751001","1","Food","Routine - Food","Inspection Completed - No Further Action","07/30/2026","","","10","0","3","7","Y","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","8789477","13789503"
"D3","62","Pinellas","2010","6218497","COCO'S CRUSH BAR & GRILL","2405 GULF BLVD","INDIAN ROCKS BEACH","33785","3712146","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","3","1","0","2","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8553970","13750639"
"D3","62","Pinellas","2010","6218501","CREPESOLOGY","1503 MAIN ST","DUNEDIN","34698","3724901","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","4","2","0","2","Y","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8814137","13763394"
"D3","62","Pinellas","2010","6218503","KAIA BOWLS","101 PHILIPPE PKWY STE A","SAFETY HARBOR","34695","3737715","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","2","1","0","1","Y","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8724671","13776208"
"D3","62","Pinellas","2010","6218513","HURRICANE EDDIE’S IRB","1407 GULF BLVD","INDIAN ROCKS BEACH","33785","3718183","1","Food","Routine - Food","Inspection Completed - No Further Action","07/20/2026","","","4","2","2","0","Y","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8697932","13756676"
"D3","62","Pinellas","2010","6218515","CHICK FIL A TYRONE BOULEVARD #04908","2190 TYRONE BLVD N","ST. PETERSBURG","33710","3732434","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","5","0","1","4","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8880510","13770927"
"D3","62","Pinellas","2010","6218519","JUANS","4938 RIDGEMOOR BLVD","PALM HARBOR","34685","3744081","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8732446","13782583"
"D3","62","Pinellas","2010","6218521","ROCKY MOUNTAIN SUBS","2655 E LAKE RD","PALM HARBOR","34685","3712157","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","2","1","0","1","Y","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8915089","13750650"
"D3","62","Pinellas","2010","6218525","JERSEY MIKE'S SUBS","10500 ULMERTON RD STE 208","LARGO","33771","3699671","1","Food","Complaint Full","Inspection Completed - No Further Action","07/08/2026","","","8","1","2","5","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8738638","13712007"
"D3","62","Pinellas","2010","6218527","WORLD OF VEGAN","3375 34 ST N STE 101","ST. PETERSBURG","33713","3744478","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8909110","13782980"
"D3","62","Pinellas","2010","6218528","KEKE'S BREAKFAST CAFE","30541 US HWY 19 N","PALM HARBOR","34684","3759219","1","Food","Complaint Full","Inspection Completed - No Further Action","07/20/2026","","","10","1","1","8","Y","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8940035","13852662"
"D3","62","Pinellas","2010","6218535","POTBELLY SANDWICH WORKS","13100 SEMINOLE BLVD STE 104","LARGO","33778","3713128","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","4","0","1","3","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8958770","13751621"
"D3","62","Pinellas","2010","6218536","GATEWAY SUBS","5931 4 ST N","SAINT PETERSBURG","33703","3745067","1","Food","Routine - Food","Inspection Completed - No Further Action","07/16/2026","","","5","1","2","2","Y","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8818821","13783569"
"D3","62","Pinellas","2010","6218537","HALAL EATS","543 N PINELLAS AVE","TARPON SPRINGS","34689","3700904","1","Food","Food-Licensing Inspection","Warning Issued","07/09/2026","","","5","2","2","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","10001897","13721076"
"D3","62","Pinellas","2010","6218538","GULFSIDE PIZZA AND SUBS","11703 HAMLIN BLVD","LARGO","33774","3725776","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","5","2","1","2","Y","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9287760","13764269"
"D3","62","Pinellas","2010","6218550","FORTU","97 CENTRAL AVE","ST PETERSBURG","33701","3755625","1","Food","Complaint Full","Inspection Completed - No Further Action","07/30/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8647050","13819278"
"D3","62","Pinellas","2010","6218557","BUFFALO WILD WINGS GO","1785 MAIN ST STE 101","DUNEDIN","34698","3752792","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9866594","13791294"
"D3","62","Pinellas","2010","6218562","CHIPOTLE MEXICAN GRILL","980 MISSOURI AVE N","LARGO","33770","3712800","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9071041","13751293"
"D3","62","Pinellas","2010","6218566","RAINING BERRIES","770 EAST LAKE ROAD","PALM HARBOR","34685","3738539","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","3","0","1","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8508847","13777036"
"D3","62","Pinellas","2010","6218576","ROE'S CAFE AND CATERING","1100 94 AVE N","ST. PETERSBURG","33702","3706676","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9512430","13745162"
"D3","62","Pinellas","2010","6218587","WHATCHA WANT EATERY","472   DOUGLAS RD E","OLDSMAR","34677","3725419","1","Food","Routine - Food","Warning Issued","07/28/2026","","","18","6","4","8","Y","0","2","1","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","9004574","13763912"
"D3","62","Pinellas","2010","6218587","WHATCHA WANT EATERY","472   DOUGLAS RD E","OLDSMAR","34677","3725419","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/29/2026","","","7","2","2","3","Y","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","9004574","13862292"
"D3","62","Pinellas","2010","6218587","WHATCHA WANT EATERY","472   DOUGLAS RD E","OLDSMAR","34677","3725419","3","Food","Routine - Food","Call Back - Extension given, pending","07/30/2026","","","2","0","2","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","9004574","13863683"
"D3","62","Pinellas","2010","6218589","NEIGHBORHOOD JOE","2325 DR MLK JR ST N","ST. PETERSBURG","33704","3755482","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","10","4","2","4","Y","1","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9100451","13793985"
