License Number,Business (DBA-Does Business As) Name,Location Address,Location City,Location Zip Code,Inspection Number,Inspection Type,Inspection Disposition,Inspection Date,Number of Total Violations,Number of High Priority Violations,Number of Intermediate Violations,Number of Basic Violations,high_risk_violation_count,distinct_violation_categories,failed,Violation 01,Violation 02,Violation 03,Violation 04,Violation 05,Violation 06,Violation 07,Violation 08,Violation 09,Violation 10,Violation 11,Violation 12,Violation 13,Violation 14,Violation 15,Violation 16,Violation 17,Violation 18,Violation 19,Violation 20,Violation 21,Violation 22,Violation 23,Violation 24,Violation 25,Violation 26,Violation 27,Violation 28,Violation 29,Violation 30,Violation 31,Violation 32,Violation 33,Violation 34,Violation 35,Violation 36,Violation 37,Violation 38,Violation 39,Violation 40,Violation 41,Violation 42,Violation 43,Violation 44,Violation 45,Violation 46,Violation 47,Violation 48,Violation 49,Violation 50,Violation 51,Violation 52,Violation 53,Violation 54,Violation 55,Violation 56,Violation 57,Violation 58
6216979,CHIPOTLE MEXICAN GRILL,33121 US HWY 19 N,PALM HARBOR,34684,3710474,Routine - Food,Inspection Completed - No Further Action,2026-07-24,7,1,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216949,JIMMY'S CROW'S NEST,101 CORONADO DR,CLEARWATER,33767,3721612,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,1,1,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218904,SUBWAY,1425 MAIN ST UNIT C,DUNEDIN,34698,3746486,Routine - Food,Inspection Completed - No Further Action,2026-07-24,10,1,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
6217281,DUNKIN/BASKIN,6101 GULF BLVD,ST PETE BEACH,33706,3706916,Routine - Food,Inspection Completed - No Further Action,2026-07-24,9,1,4,4,5,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6205231,BURGER KING #1180,23904 US 19 N,CLEARWATER,33765,3744732,Routine - Food,Inspection Completed - No Further Action,2026-07-24,3,1,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215671,GREEK ISLAND RESTAURANT,1501 CLEARWATER LARGO RD,LARGO,33770,3755338,Routine - Food,Inspection Completed - No Further Action,2026-07-27,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200446,CRAB SHACK,11400 N GANDY BLVD,ST PETERSBURG,337021908,3703241,Routine - Food,Warning Issued,2026-07-27,12,2,1,9,3,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252958,THE DRINK COASTAL,7097 30 AVE N,ST. PETERSBURG,33710,1333787,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215710,CHILI'S BAR AND GRILL,13359 SEMINOLE BLVD,LARGO,33778,3727596,Routine - Food,Inspection Completed - No Further Action,2026-07-27,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200729,DERBY CLUB 5 AND 6 FLOORS,10490 GANDY BLVD,ST. PETERSBURG,33702-2308,3736905,Routine - Food,Administrative complaint recommended,2026-07-27,4,2,0,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218647,JANA'S CAFE,120 COMMERCE BLVD STE 1,OLDSMAR,34677,3738704,Routine - Food,Warning Issued,2026-07-27,4,2,1,1,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218538,GULFSIDE PIZZA AND SUBS,11703 HAMLIN BLVD,LARGO,33774,3725776,Routine - Food,Inspection Completed - No Further Action,2026-07-27,5,2,1,2,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6212609,HUNGRY CRAB,13101 SEMINOLE BLVD,LARGO,33778,3737304,Routine - Food,Administrative complaint recommended,2026-07-27,21,2,7,12,13,12,1,4,0,1,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6208281,MR SUBMARINE,1010 CLEVELAND ST,CLEARWATER,33755,3756133,Complaint Full,Inspection Completed - No Further Action,2026-07-27,5,2,0,3,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218930,NUBO,420 CLEVELAND ST,CLEARWATER,33755,3759599,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-27,4,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212208,FLAP JACKS,36287 US 19,PALM HARBOR,34684,3711208,Routine - Food,Warning Issued,2026-07-27,34,7,2,25,13,19,1,1,1,1,0,0,1,0,1,0,0,0,2,1,6,0,2,0,0,0,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6211856,BEACH WAVES GRILL,2300 GULF BLVD STE 1,INDIAN ROCKS BEACH,33785,3730107,Routine - Food,Inspection Completed - No Further Action,2026-07-27,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208964,HUNGRY HOWIES,5570 N 4 ST,ST PETERSBURG,337032252,3760514,Complaint Full,Emergency order recommended,2026-07-27,30,4,6,20,13,16,1,0,1,1,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0
6209341,WENDY'S #01291,4066 TAMPA RD,OLDSMAR,34677,3704001,Routine - Food,Inspection Completed - No Further Action,2026-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217412,WAFFLE HOUSE #2275,1718 S MISSOURI AVE,CLEARWATER,33756,3742844,Routine - Food,Inspection Completed - No Further Action,2026-07-27,4,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210041,BEACH SHANTY CAFE,397 MANDALAY AVE,CLEARWATER BCH,33767,3732129,Routine - Food,Inspection Completed - No Further Action,2026-07-27,3,2,0,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217028,POKE ISLAND PLUS,4058 TAMPA RD STE 4,OLDSMAR,34677,3736690,Routine - Food,Inspection Completed - No Further Action,2026-07-27,4,0,1,3,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217248,GRAZE CRAZE OF OLDSMAR,4058 TAMPA RD STE B-8,OLDSMAR,34677,3738817,Routine - Food,Inspection Completed - No Further Action,2026-07-27,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218425,MARCOS PIZZA #8615,3163 CURLEW RD STE 2,OLDSMAR,34677,3744115,Routine - Food,Warning Issued,2026-07-27,3,0,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6216000,MIKES PIZZA AND PUB,14479 WALSINGHAM RD,LARGO,33774,3708524,Routine - Food,Inspection Completed - No Further Action,2026-07-27,7,3,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6216874,THE BOXER,454 MANDALAY AVE,CLEARWATER BEACH,33767,3732502,Routine - Food,Warning Issued,2026-07-27,8,1,2,5,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217168,PJS OYSTER  BAR,415 2ND ST,INDIAN ROCKS BEACH,33785,3721775,Routine - Food,Inspection Completed - No Further Action,2026-07-27,4,2,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217930,SPEGGTACULAR,12125 INDIAN ROCKS RD,LARGO,33774,3749331,Routine - Food,Inspection Completed - No Further Action,2026-07-27,6,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6216578,JJ'S MARKET & DELI,10535 GANDY BLVD,ST PETERSBURG,33702,3726134,Routine - Food,Warning Issued,2026-07-27,2,2,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218587,WHATCHA WANT EATERY,472   DOUGLAS RD E,OLDSMAR,34677,3725419,Routine - Food,Warning Issued,2026-07-28,18,6,4,8,11,14,1,0,2,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6217594,DUNKIN DONUTS/BASKIN ROBBINS,10608 NEW EAST BAY ROAD,GIBSONTON,33534,3715812,Routine - Food,Administrative complaint recommended,2026-07-28,12,1,3,8,5,10,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6212702,CELEBRATION STATION,24546 N US HWY 19,CLEARWATER,33763,3750114,Routine - Food,Inspection Completed - No Further Action,2026-07-28,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212398,TROPICAL SMOOTHIE CAFE,6400 PARK BLVD N,PINELLAS PARK,33781,3740094,Routine - Food,Inspection Completed - No Further Action,2026-07-28,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218681,NIKO'S GRILL HOUSE,614 ATHENS ST,TARPON SPRINGS,34689,3738777,Routine - Food,Warning Issued,2026-07-28,4,1,2,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6207565,FRENCHY'S ROCKAWAY GRILL INC,7 ROCKAWAY ST,CLEARWATER BCH,33767,3734396,Routine - Food,Inspection Completed - No Further Action,2026-07-28,6,2,2,2,6,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216588,WINDWARD BAR & GRILLE,282 WINDWARD PASSAGE,CLEARWATER,33767,3723514,Routine - Food,Warning Issued,2026-07-28,5,0,4,1,4,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6217175,BEACH BURGER SHACK,45 PAPAYA ST,CLEARWATER,33767,3714083,Routine - Food,Warning Issued,2026-07-28,10,2,2,6,6,7,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216691,DIESEL GARAGE GRILL AND BAR,34200 US HWY19 N,PALM HARBOR,34684,3750400,Routine - Food,Warning Issued,2026-07-28,24,6,5,13,14,13,1,1,1,0,0,0,0,0,2,0,0,0,3,1,3,0,2,0,0,0,0,0,3,1,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217811,GREEN MARKET CAFE,7839 113 ST STE C,SEMINOLE,33772,3704918,Routine - Food,Inspection Completed - No Further Action,2026-07-28,5,0,1,4,2,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6215951,CHIPOTLE MEXICAN GRILL #731,780 4 ST N,ST. PETERSBURG,33701,3708309,Routine - Food,Inspection Completed - No Further Action,2026-07-28,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217855,OUTBACK STEAKHOUSE,7885 113TH STREET,SEMINOLE,33772,3748925,Routine - Food,Inspection Completed - No Further Action,2026-07-28,5,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217659,STUDIO MOVIE GRILL,7718 113 ST,SEMINOLE,33772,3704558,Routine - Food,Inspection Completed - No Further Action,2026-07-28,5,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6218090,BODEGA ON CENTRAL,1180 CENTRAL AVE,ST. PETERSBURG,33705,3730031,Routine - Food,Warning Issued,2026-07-28,20,2,4,14,9,16,1,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,2,2,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216851,HOOTERS OF CLEARWATER BEACH,381 MANDALAY AVE,CLEARWATER,33767,3721555,Routine - Food,Inspection Completed - No Further Action,2026-07-28,5,1,0,4,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212202,PHO HA TIEN,6139 PARK BLVD N,PINELLAS PARK,33781,3761039,Complaint Full,Inspection Completed - No Further Action,2026-07-28,5,1,0,4,5,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217748,BEACH PIZZA SEMINOLE,7724 113 ST UNIT D,SEMINOLE,33772,3707938,Routine - Food,Inspection Completed - No Further Action,2026-07-28,2,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217335,DAVE'S HOT CHICKEN,4683 PARK BLVD,PINELLAS PARK,33781,3697082,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214391,A CHICKEN PLACE,26988 US HWY 19,CLEARWATER,33761,3742288,Routine - Food,Warning Issued,2026-07-28,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6214969,EINSTEIN BROS BAGELS 1288,33127 N US HWY 19,PALM HARBOR,34684,3746404,Routine - Food,Warning Issued,2026-07-28,19,4,4,11,7,14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216428,JUNO AND THE PEACOCK,400 BEACH DR STE 120,ST. PETERSBURG,33701,3761501,Complaint Full,Inspection Completed - No Further Action,2026-07-28,9,1,0,8,2,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218492,JOSEPH'S TEA ROOM,25028 US 19 N ,CLEARWATER ,33763,3750483,Routine - Food,Inspection Completed - No Further Action,2026-07-28,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216020,SUBWAY 38887,41220 US HWY 19 N,TARPON SPRINGS,34689,3713532,Routine - Food,Inspection Completed - No Further Action,2026-07-28,3,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6214558,KFC F569057,33420 US HWY 19 N,PALM HARBOR,34684,3710910,Routine - Food,Inspection Completed - No Further Action,2026-07-28,8,0,0,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217920,THE FIT POKE STOP,10763  PARK BLVD NORTH,SEMINOLE,33772,3742933,Routine - Food,Inspection Completed - No Further Action,2026-07-28,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216178,CARETTA ON THE GULF,500 MANDALAY AVE,CLEARWATER BEACH,33767,3721546,Routine - Food,Warning Issued,2026-07-28,4,1,1,2,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216299,HONEY BUNNY BISTRO,1732  DREW ST,CLEARWATER,33755,3713514,Routine - Food,Inspection Completed - No Further Action,2026-07-29,5,1,2,2,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211422,GONDOLIER PIZZA,674 S GULFVIEW BLVD,CLEARWATER BCH,33767,3721335,Routine - Food,Inspection Completed - No Further Action,2026-07-29,10,1,2,7,5,8,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6210947,MUGS JR DRIVE THRU GRILL,1972 GULF TO BAY BLVD,CLEARWATER,33765,3717868,Routine - Food,Warning Issued,2026-07-29,11,1,3,7,7,9,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6215166,WOK N ROLL,4725 66 ST N,KENNETH CITY,33709,3748898,Routine - Food,Inspection Completed - No Further Action,2026-07-29,7,0,2,5,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218931,LIN POKE,1563 S HIGHLAND AVE,CLEARWATER,33756,3689046,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218487,KEYS JAM-ROCK GRILL,40168 US HWY 19 N ,TARPON SPRINGS ,34689,3705653,Routine - Food,Inspection Completed - No Further Action,2026-07-29,3,1,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218061,DOC FORD'S RUM BAR & GRILLE,610 2 AVE NE,ST. PETERSBURG,33701,3761505,Complaint Full,Inspection Completed - No Further Action,2026-07-29,18,4,8,6,14,10,0,2,3,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217109,POPPA'S BARBQUE LLC,4890 122 AVE N SUITE 5,CLEARWATER,33762,3709637,Routine - Food,Inspection Completed - No Further Action,2026-07-29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215407,SUBWAY #24983,5901 GULF BLVD,ST.PETE BEACH,33706,3751029,Routine - Food,Warning Issued,2026-07-29,3,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218835,JIMMYS TACOS STP,2534 CENTRAL AVE,ST PETERSBURG,33712,3707109,Routine - Food,Inspection Completed - No Further Action,2026-07-29,14,4,4,6,9,11,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6209157,MCDONALDS #7731,3470 ULMERTON RD,CLEARWATER,33762,3761494,Complaint Full,Inspection Completed - No Further Action,2026-07-29,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
